Local Peak Maximum (Comp. extension 1 % Change) : HoraalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;sec
Local Peak Maximum (Comp. extension 1 % Change) : CargaalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;N
Local Peak Maximum (Comp. extension 1 % Change) : Extensión por compresiónalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;mm
Local Peak Maximum (Comp. extension 1 % Change) : Esfuerzo de compresiónalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;MPa

Hora;Extensión;Carga
(sec);(mm);(N)
2019,38210;-16,83499;-37440,78577
2019,40210;-16,83517;-37443,54248
2019,41810;-16,83529;-37446,20979
2019,43410;-16,83541;-37449,05293
2019,45210;-16,83559;-37451,67553
2019,55010;-16,83631;-37449,13936
2019,64010;-16,83708;-37451,75004
2019,67210;-16,83738;-37454,43821
2019,69010;-16,83750;-37457,20685
2019,70610;-16,83768;-37459,95164
2019,72010;-16,83780;-37462,73518
2019,73210;-16,83792;-37465,31606
2019,74610;-16,83810;-37468,21284
2019,75610;-16,83816;-37470,80863
2019,76610;-16,83828;-37473,63389
2019,77610;-16,83834;-37476,56643
2019,78610;-16,83846;-37479,39169
2019,79610;-16,83858;-37481,93085
2019,80810;-16,83864;-37484,68161
2019,82010;-16,83876;-37487,35189
2019,83810;-16,83894;-37489,96556
2019,91610;-16,83947;-37487,31017
2019,93210;-16,83959;-37484,79187
2019,94410;-16,83965;-37482,10669
2019,95610;-16,83977;-37479,20692
2019,96810;-16,83983;-37476,31311
2019,98010;-16,83995;-37473,60706
2019,99810;-16,84007;-37471,01426
2020,03210;-16,84031;-37468,37080
2020,08010;-16,84061;-37465,87038
2020,12610;-16,84097;-37463,34612
2020,15810;-16,84127;-37465,85548
2020,17210;-16,84139;-37468,43040
2020,18610;-16,84151;-37471,16923
2020,20010;-16,84163;-37473,96469
2020,21410;-16,84175;-37476,91512
2020,22410;-16,84187;-37479,48408
2020,23410;-16,84193;-37482,18119
2020,24610;-16,84204;-37484,82764
2020,26410;-16,84216;-37487,44428
2020,28410;-16,84234;-37490,23378
2020,30010;-16,84252;-37492,73717
2020,31610;-16,84264;-37495,29421
2020,33010;-16,84276;-37497,85423
2020,34610;-16,84288;-37500,42617
2020,36010;-16,84306;-37503,32594
2020,37210;-16,84312;-37505,83827
2020,38410;-16,84324;-37508,50558
2020,39810;-16,84336;-37511,22057
2020,42410;-16,84360;-37513,86106
2020,56810;-16,84474;-37516,40320
2020,59210;-16,84492;-37518,96620
2020,62010;-16,84515;-37521,62755
2020,64010;-16,84533;-37524,35148
2020,66010;-16,84551;-37526,95918
2020,68210;-16,84575;-37529,54602
2020,70210;-16,84587;-37532,13882
2020,72410;-16,84605;-37534,67798
2020,78210;-16,84653;-37537,19330
2020,94010;-16,84784;-37539,79504
2020,95810;-16,84802;-37542,39976
2020,97010;-16,84814;-37545,01641
2020,98010;-16,84826;-37547,76716
2020,98810;-16,84832;-37550,27950
2020,99610;-16,84844;-37553,00045
2021,00410;-16,84850;-37555,96280
2021,01210;-16,84862;-37559,15463
2021,02010;-16,84868;-37562,32560
2021,02810;-16,84874;-37565,46378
2021,03610;-16,84886;-37568,33375
2021,04410;-16,84892;-37570,90271
2021,05610;-16,84904;-37573,64750
2021,08010;-16,84922;-37576,26414
2021,16010;-16,84982;-37573,73989
2021,17810;-16,85000;-37571,08152
2021,19410;-16,85006;-37568,45295
2021,21210;-16,85024;-37565,93764
2021,25010;-16,85048;-37563,37762
2021,27410;-16,85065;-37560,76694
2021,29810;-16,85083;-37558,18605
2021,32810;-16,85107;-37555,53365
2021,40010;-16,85167;-37558,20096
2021,42210;-16,85191;-37560,87422
2021,44210;-16,85203;-37563,43126
2021,46210;-16,85221;-37566,20288
2021,48010;-16,85239;-37568,86423
2021,50010;-16,85257;-37571,54942
2021,52210;-16,85275;-37574,11540
2021,54410;-16,85293;-37576,61581
2021,56010;-16,85311;-37579,43511
2021,57610;-16,85323;-37582,11136
2021,59810;-16,85340;-37584,77271
2021,67010;-16,85394;-37587,33869
2021,79010;-16,85490;-37589,96129
2021,82610;-16,85526;-37592,75973
2021,84010;-16,85538;-37595,58797
2021,85210;-16,85550;-37598,36555
2021,86410;-16,85556;-37601,06862
2021,87610;-16,85568;-37603,61969
2021,89010;-16,85580;-37606,49562
2021,90610;-16,85597;-37609,27022
2021,92210;-16,85610;-37612,05375
2021,94010;-16,85628;-37614,65847
2021,95410;-16,85639;-37617,29002
2021,97010;-16,85657;-37620,13912
2021,98610;-16,85669;-37622,67530
2022,01010;-16,85687;-37625,28300
2022,03610;-16,85711;-37627,95627
2022,11410;-16,85771;-37625,44394
2022,19610;-16,85843;-37627,94733
2022,21210;-16,85861;-37630,75769
2022,22610;-16,85873;-37633,59189
2022,23810;-16,85885;-37636,24132
2022,25210;-16,85896;-37638,78644
2022,26610;-16,85908;-37641,32261
2022,28210;-16,85921;-37643,85879
2022,30010;-16,85938;-37646,46053
2022,32210;-16,85962;-37649,03843
2022,34010;-16,85974;-37651,72660
2022,36010;-16,85992;-37654,36113
2022,43410;-16,86046;-37651,74747
2022,44610;-16,86052;-37649,05930
2022,46010;-16,86064;-37646,32642
2022,48010;-16,86082;-37643,75746
2022,50410;-16,86100;-37641,20340
2022,70410;-16,86255;-37642,66074
2022,74410;-16,86291;-37645,22374
2022,76810;-16,86309;-37647,76587
2022,78810;-16,86327;-37650,28119
2022,80210;-16,86339;-37652,86207
2022,81610;-16,86351;-37655,68435
2022,83210;-16,86369;-37658,50961
2022,85010;-16,86381;-37661,13520
2022,88810;-16,86411;-37663,71012
2022,95410;-16,86465;-37666,33272
2022,98810;-16,86488;-37668,92850
2023,03410;-16,86530;-37671,54515
2023,07410;-16,86560;-37674,17371
2023,12010;-16,86596;-37676,67711
2023,15410;-16,86626;-37679,41296
2023,17010;-16,86644;-37682,20842
2023,18210;-16,86650;-37684,92639
2023,19210;-16,86662;-37687,48045
2023,20610;-16,86674;-37690,40406
2023,21810;-16,86686;-37693,29190
2023,23010;-16,86698;-37696,17677
2023,24410;-16,86710;-37699,08845
2023,25810;-16,86722;-37701,74086
2023,28410;-16,86740;-37704,42605
2023,33210;-16,86781;-37706,98309
2023,38210;-16,86823;-37709,61165
2023,40610;-16,86841;-37712,20148
2023,42610;-16,86859;-37714,86282
2023,44410;-16,86877;-37717,55397
2023,46010;-16,86889;-37720,11697
2023,49410;-16,86919;-37722,67699
2023,52210;-16,86943;-37725,18933
2023,54610;-16,86967;-37727,87154
2023,56610;-16,86985;-37730,67892
2023,58410;-16,87003;-37733,28364
2023,60610;-16,87021;-37735,94797
2023,63010;-16,87038;-37738,54077
2023,64810;-16,87057;-37741,13953
2023,67610;-16,87080;-37743,70551
2023,76810;-16,87152;-37741,16039
2023,80810;-16,87182;-37738,65104
2023,90810;-16,87260;-37736,07612
2024,01010;-16,87343;-37738,58547
2024,03610;-16,87367;-37741,10377
2024,07210;-16,87397;-37743,69657
2024,10210;-16,87421;-37746,34004
2024,12810;-16,87445;-37748,92092
2024,15810;-16,87469;-37751,42729
2024,19010;-16,87493;-37753,94559
2024,25010;-16,87535;-37751,34087
2024,35210;-16,87624;-37753,85916
2024,37010;-16,87636;-37756,49369
2024,38610;-16,87654;-37759,25338
2024,40210;-16,87666;-37761,98030
2024,41610;-16,87678;-37764,67741
2024,42810;-16,87690;-37767,50565
2024,43810;-16,87702;-37770,12229
2024,44810;-16,87714;-37773,18001
2024,45610;-16,87720;-37775,92182
2024,46410;-16,87726;-37778,67258
2024,47210;-16,87732;-37781,28326
2024,48210;-16,87744;-37784,09064
2024,49410;-16,87756;-37786,80563
2024,51210;-16,87768;-37789,48486
2024,53210;-16,87786;-37791,99123
2024,55610;-16,87804;-37794,56317
2024,59610;-16,87840;-37797,08743
2024,63210;-16,87870;-37799,65341
2024,67410;-16,87906;-37802,25217
2024,70410;-16,87935;-37804,96716
2024,71610;-16,87947;-37807,54507
2024,72810;-16,87959;-37810,21833
2024,74010;-16,87971;-37812,76345
2024,75010;-16,87977;-37815,43970
2024,76010;-16,87989;-37818,16661
2024,77010;-16,87995;-37820,66703
2024,78410;-16,88007;-37823,17340
2024,80610;-16,88031;-37825,74534
2024,87210;-16,88085;-37828,26364
2024,97210;-16,88163;-37825,52779
2024,99210;-16,88174;-37822,89922
2025,01810;-16,88199;-37820,38093
2025,04810;-16,88222;-37817,77918
2025,08810;-16,88252;-37815,09399
2025,22410;-16,88360;-37817,69574
2025,26410;-16,88390;-37820,28258
2025,29210;-16,88414;-37822,81280
2025,32610;-16,88444;-37825,33705
2025,35810;-16,88467;-37827,87919
2025,47010;-16,88557;-37830,48987
2025,49410;-16,88575;-37833,17804
2025,52610;-16,88605;-37835,70528
2025,55010;-16,88623;-37838,40537
2025,57010;-16,88641;-37840,93261
2025,59810;-16,88665;-37843,53137
2025,61610;-16,88677;-37846,20762
2025,63410;-16,88695;-37848,75572
2025,64810;-16,88707;-37851,33064
2025,66810;-16,88725;-37853,89662
2025,69210;-16,88743;-37856,52220
2025,71010;-16,88760;-37859,05838
2025,73010;-16,88778;-37861,74953
2025,75010;-16,88796;-37864,40790
2025,77010;-16,88814;-37867,24508
2025,78610;-16,88826;-37869,82000
2025,80610;-16,88844;-37872,46644
2025,82610;-16,88862;-37874,97878
2025,85010;-16,88880;-37877,63119
2025,87810;-16,88904;-37880,17333
2025,91610;-16,88940;-37882,70056
2025,93610;-16,88958;-37885,31125
2025,95610;-16,88976;-37887,97557
2025,97010;-16,88988;-37890,58924
2025,98610;-16,89000;-37893,37575
2026,00610;-16,89018;-37895,89703
2026,05810;-16,89059;-37898,45705
2026,08610;-16,89089;-37901,20780
2026,10010;-16,89101;-37904,14929
2026,11210;-16,89113;-37906,66163
2026,12610;-16,89125;-37909,56438
2026,14010;-16,89137;-37912,23764
2026,15810;-16,89149;-37914,91091
2026,34810;-16,89305;-37912,35089
2026,41210;-16,89352;-37909,80577
2026,44610;-16,89376;-37907,16529
2026,48410;-16,89406;-37904,64997
2026,54010;-16,89448;-37907,19509
2026,57810;-16,89484;-37909,78491
2026,60410;-16,89502;-37912,29725
2026,68410;-16,89568;-37914,81555
2026,72010;-16,89597;-37917,32788
2026,75410;-16,89621;-37919,94154
2026,81210;-16,89669;-37922,54031
2026,84810;-16,89699;-37925,21954
2026,86810;-16,89717;-37927,74081
2026,88610;-16,89735;-37930,56011
2026,90610;-16,89753;-37933,18868
2026,92210;-16,89765;-37935,73081
2026,93610;-16,89777;-37938,56800
2026,94810;-16,89789;-37941,25319
2026,96010;-16,89801;-37944,03672
2026,97010;-16,89813;-37946,86198
2026,98010;-16,89825;-37949,50843
2026,99010;-16,89831;-37952,05057
2027,00010;-16,89843;-37954,72682
2027,01010;-16,89855;-37957,44181
2027,02010;-16,89861;-37960,00481
2027,03210;-16,89872;-37962,80921
2027,04810;-16,89884;-37965,53016
2027,07810;-16,89908;-37968,18256
2027,13010;-16,89956;-37970,73662
2027,29610;-16,90094;-37973,27876
2027,31010;-16,90112;-37976,23813
2027,32010;-16,90118;-37978,89650
2027,33010;-16,90130;-37981,70090
2027,33810;-16,90136;-37984,30264
2027,34810;-16,90148;-37987,27691
2027,35810;-16,90153;-37989,87567
2027,36810;-16,90165;-37992,44761
2027,38010;-16,90177;-37995,22519
2027,39610;-16,90189;-37997,96999
2027,50010;-16,90267;-37995,18943
2027,52410;-16,90285;-37992,67411
2027,67410;-16,90405;-37990,13197
2027,81210;-16,90518;-37992,70988
2027,83810;-16,90536;-37995,30864
2027,87410;-16,90566;-37997,85376
2027,96810;-16,90638;-38000,35715
2028,00810;-16,90674;-38002,86353
2028,03210;-16,90692;-38005,46825
2028,06410;-16,90716;-38008,06403
2028,09210;-16,90740;-38010,58233
2028,12610;-16,90769;-38013,21387
2028,14610;-16,90787;-38015,88416
2028,15810;-16,90799;-38018,56041
2028,16810;-16,90811;-38021,12341
2028,18010;-16,90823;-38023,73409
2028,19210;-16,90835;-38026,39544
2028,20210;-16,90841;-38028,89884
2028,21210;-16,90853;-38031,66151
2028,22210;-16,90865;-38034,49571
2028,23210;-16,90871;-38037,51171
2028,24210;-16,90883;-38040,38167
2028,25410;-16,90889;-38042,93573
2028,28610;-16,90919;-38045,57323
2028,47010;-16,91062;-38048,15114
2028,49410;-16,91086;-38050,69327
2028,50810;-16,91104;-38053,33376
2028,52010;-16,91116;-38056,12326
2028,53010;-16,91122;-38058,68030
2028,54010;-16,91134;-38061,23137
2028,55410;-16,91146;-38063,99703
2028,56810;-16,91158;-38066,86103
2028,58210;-16,91170;-38069,47470
2028,61010;-16,91194;-38072,02280
2028,70210;-16,91265;-38074,56493
2028,78810;-16,91337;-38077,16966
2028,83010;-16,91373;-38079,69093
2028,89610;-16,91421;-38077,03853
2028,93210;-16,91451;-38074,53513
2028,99810;-16,91505;-38077,19946
2029,02810;-16,91529;-38079,78928
2029,10810;-16,91589;-38082,32248
2029,13610;-16,91618;-38085,01661
2029,15410;-16,91630;-38087,65113
2029,17410;-16,91648;-38090,33334
2029,34410;-16,91774;-38092,94105
2029,36810;-16,91798;-38095,49510
2029,38610;-16,91816;-38098,09685
2029,40210;-16,91828;-38100,69859
2029,41410;-16,91840;-38103,47915
2029,42410;-16,91852;-38106,10771
2029,43210;-16,91857;-38108,76310
2029,44010;-16,91869;-38111,78505
2029,44810;-16,91876;-38114,53879
2029,45610;-16,91882;-38117,04218
2029,46610;-16,91893;-38119,80784
2029,47610;-16,91899;-38122,74933
2029,48610;-16,91911;-38125,42558
2029,49810;-16,91923;-38128,17037
2029,51410;-16,91935;-38130,93305
2029,53410;-16,91953;-38133,43644
2029,57410;-16,91983;-38135,97262
2029,76810;-16,92145;-38138,48794
2029,79410;-16,92168;-38141,00921
2029,81410;-16,92186;-38143,76891
2029,82810;-16,92198;-38146,40939
2029,84010;-16,92210;-38148,94259
2029,85210;-16,92222;-38151,92282
2029,86210;-16,92234;-38154,84941
2029,87210;-16,92246;-38157,93693
2029,88210;-16,92252;-38161,04829
2029,89010;-16,92264;-38163,64706
2029,90010;-16,92270;-38166,71073
2029,91010;-16,92282;-38169,61348
2029,92210;-16,92294;-38172,29569
2029,93810;-16,92306;-38174,89445
2029,96010;-16,92324;-38177,44553
2030,06810;-16,92408;-38174,90041
2030,08810;-16,92420;-38172,22416
2030,10410;-16,92432;-38169,56580
2030,11810;-16,92444;-38166,82100
2030,13210;-16,92455;-38164,22820
2030,14810;-16,92467;-38161,58772
2030,16610;-16,92479;-38159,06644
2030,18810;-16,92497;-38156,50642
2030,27810;-16,92569;-38159,27804
2030,29810;-16,92587;-38161,87382
2030,32010;-16,92605;-38164,39807
2030,34010;-16,92623;-38166,95213
2030,36010;-16,92641;-38169,51513
2030,37610;-16,92653;-38172,17648
2030,39810;-16,92671;-38174,74544
2030,59810;-16,92826;-38175,98224
2030,62410;-16,92850;-38178,72107
2030,64010;-16,92862;-38181,22745
2030,65410;-16,92880;-38184,12125
2030,66610;-16,92892;-38187,12533
2030,67610;-16,92898;-38189,78667
2030,68610;-16,92910;-38192,84439
2030,69410;-16,92916;-38195,43123
2030,70210;-16,92928;-38198,04490
2030,71010;-16,92934;-38200,57809
2030,71810;-16,92940;-38203,19772
2030,72610;-16,92952;-38205,91867
2030,73410;-16,92958;-38208,57406
2030,74410;-16,92970;-38211,65264
2030,75410;-16,92976;-38214,67161
2030,76410;-16,92988;-38217,34488
2030,77610;-16,93000;-38220,08967
2030,79010;-16,93011;-38222,82851
2030,81210;-16,93029;-38225,47495
2030,87810;-16,93077;-38222,87917
2030,90610;-16,93101;-38220,31915
2031,04210;-16,93209;-38222,87619
2031,06210;-16,93233;-38225,72231
2031,07610;-16,93245;-38228,52671
2031,08810;-16,93257;-38231,31621
2031,09810;-16,93269;-38233,99842
2031,10810;-16,93275;-38236,92501
2031,11810;-16,93286;-38239,84861
2031,12810;-16,93298;-38242,88249
2031,13810;-16,93304;-38245,96703
2031,14810;-16,93316;-38248,90852
2031,16210;-16,93328;-38251,73676
2031,17810;-16,93340;-38254,51136
2031,20010;-16,93358;-38257,12204
2031,29410;-16,93430;-38254,32956
2031,30810;-16,93442;-38251,76358
2031,32410;-16,93454;-38249,09627
2031,35010;-16,93472;-38246,53327
2031,41610;-16,93520;-38243,97326
2031,44810;-16,93544;-38241,47284
2031,59610;-16,93663;-38244,18485
2031,61610;-16,93681;-38246,83428
2031,63210;-16,93693;-38249,47774
2031,64610;-16,93705;-38252,01094
2031,66210;-16,93717;-38254,66335
2031,68010;-16,93735;-38257,34556
2031,69810;-16,93747;-38260,06353
2031,72610;-16,93771;-38262,60865
2031,80610;-16,93831;-38265,11800
2031,84810;-16,93867;-38267,62438
2031,87410;-16,93890;-38270,34235
2031,89410;-16,93908;-38273,11397
2031,91210;-16,93920;-38275,68591
2031,92610;-16,93938;-38278,43070
2031,93810;-16,93944;-38281,13675
2031,94810;-16,93956;-38283,64313
2031,95810;-16,93968;-38286,19421
2031,96810;-16,93974;-38288,85555
2031,97810;-16,93986;-38291,85367
2031,98810;-16,93998;-38294,67893
2031,99810;-16,94004;-38297,31941
2032,01010;-16,94016;-38300,18640
2032,02410;-16,94028;-38302,88351
2032,04210;-16,94040;-38305,41074
2032,06610;-16,94064;-38308,04527
2032,26610;-16,94225;-38309,12709
2032,29210;-16,94249;-38311,82718
2032,30610;-16,94261;-38314,33952
2032,31610;-16,94273;-38317,38234
2032,32410;-16,94279;-38319,97514
2032,33210;-16,94291;-38322,66331
2032,34010;-16,94297;-38325,72103
2032,34810;-16,94309;-38328,94564
2032,35610;-16,94315;-38331,88713
2032,36410;-16,94327;-38334,95080
2032,37210;-16,94333;-38338,05323
2032,38010;-16,94339;-38340,96193
2032,39010;-16,94351;-38343,91832
2032,40010;-16,94357;-38346,68994
2032,41010;-16,94369;-38349,23804
2032,42410;-16,94381;-38351,80700
2032,54410;-16,94476;-38349,07115
2032,56410;-16,94488;-38346,32337
2032,58610;-16,94506;-38343,63222
2032,60810;-16,94524;-38341,05134
2032,62610;-16,94530;-38338,49430
2032,63810;-16,94542;-38335,56473
2032,64810;-16,94548;-38332,93915
2032,66010;-16,94554;-38330,01554
2032,67410;-16,94566;-38327,36909
2032,69410;-16,94584;-38324,85080
2032,76210;-16,94638;-38327,39294
2032,78410;-16,94656;-38330,04236
2032,80210;-16,94674;-38332,89444
2032,82010;-16,94686;-38335,65712
2032,84010;-16,94703;-38338,36019
2032,86010;-16,94722;-38341,01856
2032,88010;-16,94739;-38343,54281
2032,90210;-16,94757;-38346,09985
2032,92210;-16,94775;-38348,69862
2032,94210;-16,94793;-38351,24671
2032,97210;-16,94817;-38353,83654
2033,09210;-16,94901;-38351,28248
2033,17010;-16,94967;-38353,86336
2033,18810;-16,94985;-38356,55749
2033,20010;-16,94996;-38359,28738
2033,21010;-16,95008;-38362,21695
2033,22010;-16,95015;-38365,32533
2033,22810;-16,95026;-38367,97476
2033,23810;-16,95032;-38370,94009
2033,24810;-16,95044;-38373,44348
2033,26010;-16,95050;-38376,15848
2033,27210;-16,95062;-38378,67379
2033,28610;-16,95074;-38381,23977
2033,30410;-16,95092;-38383,92198
2033,31810;-16,95104;-38386,55055
2033,33410;-16,95116;-38389,05990
2033,35810;-16,95140;-38391,75105
2033,38410;-16,95158;-38394,27829
2033,44010;-16,95206;-38396,82341
2033,47810;-16,95242;-38399,36554
2033,50210;-16,95260;-38401,94941
2033,51610;-16,95278;-38404,67930
2033,52810;-16,95289;-38407,27508
2033,53810;-16,95301;-38409,79040
2033,54810;-16,95307;-38412,83917
2033,55610;-16,95319;-38415,73894
2033,56410;-16,95325;-38418,65957
2033,57210;-16,95337;-38421,66364
2033,58010;-16,95343;-38424,48890
2033,58810;-16,95355;-38427,22476
2033,59610;-16,95361;-38429,88908
2033,60610;-16,95373;-38432,90806
2033,61610;-16,95379;-38435,66179
2033,62610;-16,95391;-38438,32016
2033,64010;-16,95403;-38441,10668
2033,71810;-16,95463;-38438,54666
2033,73410;-16,95475;-38435,82273
2033,74610;-16,95481;-38433,20906
2033,75810;-16,95487;-38430,57752
2033,77410;-16,95499;-38427,76716
2033,79410;-16,95517;-38425,20416
2033,81010;-16,95529;-38422,62626
2033,82610;-16,95535;-38419,85762
2033,84210;-16,95546;-38417,09793
2033,85810;-16,95559;-38414,39188
2033,87610;-16,95571;-38411,64708
2033,89410;-16,95582;-38409,11984
2033,98210;-16,95660;-38411,69775
2034,00610;-16,95678;-38414,40678
2034,04010;-16,95702;-38416,92805
2034,10010;-16,95750;-38419,44337
2034,12210;-16,95774;-38421,97359
2034,14010;-16,95786;-38424,82865
2034,15610;-16,95798;-38427,51682
2034,17410;-16,95816;-38430,05598
2034,21610;-16,95845;-38432,61003
2034,36810;-16,95965;-38435,11641
2034,38810;-16,95983;-38437,87909
2034,40210;-16,95995;-38440,43314
2034,41410;-16,96007;-38443,20774
2034,42410;-16,96013;-38445,71114
2034,43410;-16,96025;-38448,29500
2034,44410;-16,96037;-38450,98615
2034,45410;-16,96043;-38453,93658
2034,46410;-16,96055;-38456,87807
2034,47410;-16,96061;-38459,70333
2034,48610;-16,96073;-38462,26931
2034,50210;-16,96085;-38464,93363
2034,52810;-16,96109;-38467,59200
2034,54610;-16,96127;-38470,24143
2034,56210;-16,96138;-38472,86999
2034,58210;-16,96156;-38475,68035
2034,59810;-16,96168;-38478,38342
2034,62010;-16,96186;-38480,93450
2034,67810;-16,96234;-38483,50942
2034,71410;-16,96264;-38486,03070
2034,74210;-16,96288;-38488,60562
2034,75610;-16,96306;-38491,23716
2034,76810;-16,96318;-38494,03560
2034,77810;-16,96330;-38496,72973
2034,78810;-16,96336;-38499,71592
2034,79810;-16,96348;-38502,69020
2034,80810;-16,96354;-38505,49459
2034,81810;-16,96366;-38508,21555
2034,82810;-16,96378;-38511,02889
2034,83810;-16,96384;-38513,55314
2034,85210;-16,96396;-38516,14594
2034,87210;-16,96413;-38518,68510
2034,92210;-16,96455;-38521,21234
2035,04010;-16,96551;-38518,53609
2035,06210;-16,96569;-38515,85388
2035,09210;-16,96587;-38513,34155
2035,15210;-16,96635;-38510,80239
2035,18610;-16,96659;-38508,10528
2035,21810;-16,96683;-38505,55718
2035,32010;-16,96766;-38508,21257
2035,34010;-16,96784;-38510,79047
2035,35410;-16,96796;-38513,45778
2035,36810;-16,96808;-38516,09528
2035,38610;-16,96826;-38518,83709
2035,41010;-16,96844;-38521,40009
2035,54410;-16,96946;-38524,04952
2035,57810;-16,96975;-38526,62444
2035,61210;-16,97005;-38529,12784
2035,63810;-16,97023;-38531,77726
2035,65610;-16,97041;-38534,52206
2035,67210;-16,97059;-38537,31751
2035,68410;-16,97071;-38540,09807
2035,69410;-16,97077;-38542,92929
2035,70210;-16,97089;-38545,55786
2035,71010;-16,97095;-38548,16258
2035,72010;-16,97107;-38551,15771
2035,73010;-16,97113;-38554,15285
2035,74010;-16,97125;-38557,25229
2035,75010;-16,97131;-38560,26530
2035,76210;-16,97143;-38563,20679
2035,77410;-16,97155;-38565,88006
2035,78810;-16,97167;-38568,50266
2035,81010;-16,97185;-38571,25640
2035,91410;-16,97268;-38568,69340
2036,01210;-16,97346;-38571,28918
2036,04010;-16,97376;-38573,99225
2036,05410;-16,97388;-38576,78771
2036,06610;-16,97400;-38579,55039
2036,07610;-16,97412;-38582,14915
2036,08410;-16,97418;-38584,65850
2036,09210;-16,97430;-38587,40032
2036,10010;-16,97436;-38590,34181
2036,10810;-16,97448;-38593,21773
2036,11610;-16,97454;-38596,30823
2036,12410;-16,97466;-38599,52390
2036,13210;-16,97472;-38602,57268
2036,14010;-16,97484;-38605,65424
2036,14810;-16,97490;-38608,84607
2036,15610;-16,97496;-38611,81736
2036,16410;-16,97502;-38614,56811
2036,17410;-16,97514;-38617,41126
2036,19010;-16,97525;-38620,10539
2036,24010;-16,97561;-38617,28311
2036,25410;-16,97567;-38614,38334
2036,26610;-16,97579;-38611,54914
2036,27610;-16,97585;-38608,80136
2036,28610;-16,97591;-38606,14300
2036,29810;-16,97597;-38603,34754
2036,31010;-16,97609;-38600,51632
2036,32210;-16,97615;-38597,53907
2036,33410;-16,97627;-38594,70189
2036,34810;-16,97633;-38592,16869
2036,36810;-16,97651;-38589,43582
2036,39010;-16,97669;-38586,85493
2036,48010;-16,97741;-38589,50734
2036,50810;-16,97765;-38592,11802
2036,52610;-16,97783;-38594,64824
2036,54010;-16,97795;-38597,46158
2036,55610;-16,97807;-38600,11697
2036,57410;-16,97824;-38602,92733
2036,59010;-16,97836;-38605,70788
2036,60410;-16,97849;-38608,22916
2036,62010;-16,97866;-38611,03356
2036,63810;-16,97878;-38613,59954
2036,73410;-16,97944;-38610,96203
2036,77410;-16,97974;-38608,42884
2036,86210;-16,98046;-38611,04846
2036,87610;-16,98064;-38613,82008
2036,89010;-16,98070;-38616,53209
2036,90810;-16,98088;-38619,27092
2036,92410;-16,98106;-38622,19155
2036,93610;-16,98112;-38624,79627
2036,94810;-16,98123;-38627,35331
2036,96210;-16,98135;-38629,85671
2036,97410;-16,98148;-38632,39288
2036,98610;-16,98159;-38634,95290
2036,99810;-16,98171;-38637,50696
2037,01010;-16,98183;-38640,01930
2037,02410;-16,98195;-38642,79389
2037,04010;-16,98207;-38645,54167
2037,05610;-16,98219;-38648,20302
2037,07410;-16,98237;-38650,72727
2037,14210;-16,98285;-38653,29921
2037,23610;-16,98369;-38655,89201
2037,25010;-16,98381;-38658,64277
2037,26010;-16,98393;-38661,19683
2037,27010;-16,98398;-38664,01017
2037,28010;-16,98410;-38666,76092
2037,29010;-16,98422;-38669,87526
2037,30010;-16,98428;-38672,82867
2037,31010;-16,98440;-38675,84765
2037,31810;-16,98446;-38678,40469
2037,32810;-16,98458;-38681,19121
2037,34010;-16,98464;-38683,85255
2037,35410;-16,98482;-38686,41555
2037,38210;-16,98500;-38689,06200
2037,41610;-16,98530;-38691,62500
2037,46010;-16,98572;-38694,13137
2037,53810;-16,98632;-38691,50579
2037,56410;-16,98650;-38688,86530
2037,59010;-16,98668;-38686,22482
2037,61210;-16,98686;-38683,63798
2037,65210;-16,98715;-38680,99451
2037,70810;-16,98763;-38683,50983
2037,73610;-16,98787;-38686,18011
2037,77610;-16,98817;-38688,69841
2037,79810;-16,98835;-38691,20479
2037,84010;-16,98871;-38693,74096
2037,86010;-16,98889;-38696,41423
2037,89210;-16,98913;-38698,93849
2037,91810;-16,98937;-38701,49553
2038,05010;-16,99032;-38698,91465
2038,12410;-16,99092;-38701,44784
2038,16410;-16,99128;-38704,14495
2038,17810;-16,99140;-38706,84206
2038,19010;-16,99152;-38709,54514
2038,20010;-16,99158;-38712,24821
2038,21010;-16,99170;-38715,01088
2038,22010;-16,99182;-38718,00303
2038,22810;-16,99188;-38720,62862
2038,23610;-16,99194;-38723,29593
2038,24410;-16,99206;-38725,82018
2038,25410;-16,99212;-38728,73485
2038,26410;-16,99224;-38731,33361
2038,27610;-16,99236;-38734,24530
2038,28610;-16,99242;-38736,93645
2038,29610;-16,99253;-38739,50839
2038,31010;-16,99265;-38742,34557
2038,32810;-16,99277;-38744,89367
2038,34810;-16,99295;-38747,56992
2038,49810;-16,99421;-38750,23425
2038,51610;-16,99433;-38752,99096
2038,53410;-16,99451;-38755,78046
2038,55210;-16,99469;-38758,52227
2038,57210;-16,99487;-38761,11507
2038,58410;-16,99499;-38763,88073
2038,59610;-16,99510;-38766,70003
2038,60610;-16,99522;-38769,23025
2038,61610;-16,99535;-38772,05253
2038,62610;-16,99541;-38774,79434
2038,63610;-16,99552;-38777,73583
2038,64610;-16,99564;-38780,52235
2038,65610;-16,99570;-38783,15985
2038,66810;-16,99582;-38786,10134
2038,68010;-16,99594;-38788,64050
2038,69410;-16,99606;-38791,37337
2038,71610;-16,99624;-38794,02578
